rank,tier,name,mmr,points,wins,losses,played,winrate,age
12794,1,泡泡茶壶,2767,217,9,11,20,45.0%,43m
12794,2,[镜花水月丶]专注输出某椛酱,2767,208,7,7,14,50.0%,14m
12794,2,渣男黄琦,2767,94,4,0,4,100.0%,59m
12794,3,SCIII,2767,0,4,1,5,80.0%,1h
12794,1,[KN]thetastar,2767,168,4,3,7,57.1%,45m
12794,2,Daryal,2767,0,3,2,5,60.0%,37m
12794,2,asas,2767,97,2,1,3,66.7%,1h
12794,3,我是大坑逼,2767,0,1,0,1,100.0%,7m
12794,2,[SME]ForAiur,2767,0,1,0,1,100.0%,1h
12794,2,杨柳青青,2767,0,1,0,1,100.0%,1h
12794,3,喵咪大军团,2767,91,1,1,2,50.0%,56m
12794,3,FYY,2767,0,1,2,3,33.3%,27m
12794,3,母舰不是航母,2767,0,0,1,1,0.0%,23m
12794,3,泰拉之刃,2767,0,0,1,1,0.0%,4m
12794,2,[天羽不榖]淇侍,2767,0,0,1,1,0.0%,1h
12825,1,kobe,2766,1564,427,426,853,50.1%,22m
12825,3,论农场中猪的革命,2766,1427,59,55,114,51.8%,13m
12825,2,嗯嗯嗯呢,2766,978,44,31,75,58.7%,9m
12825,2,wyy,2766,1007,37,40,77,48.1%,27m
12825,3,卟乖,2766,265,32,15,47,68.1%,4m
12825,3,糊涂错觉,2766,643,30,13,43,69.8%,3m
12825,3,[KPG]Muzzle,2766,592,26,16,42,61.9%,29m
12825,3,塞缪尔白白,2766,572,26,20,46,56.5%,4m
12825,3,电脑玩家困难,2766,584,24,17,41,58.5%,29m
12825,3,洛神,2766,506,22,17,39,56.4%,16m
12825,2,嗜血,2766,449,16,19,35,45.7%,14m
12825,2,蛮力之兽,2766,376,13,17,30,43.3%,13m
12825,2,hhhcookie,2766,326,12,11,23,52.2%,32m
12825,1,无理的文,2766,307,12,11,23,52.2%,1h
12825,2,lovezly,2766,348,11,20,31,35.5%,21m
12825,3,LuckyTerran,2766,206,8,9,17,47.1%,58m
12825,2,抗毒伤害,2766,182,6,5,11,54.5%,10m
12825,3,木夕,2766,88,3,6,9,33.3%,58m
12825,3,[兆景埋土大学]HotDog,2766,30,2,2,4,50.0%,3m
12825,3,暮光闪闪,2766,0,1,0,1,100.0%,3m
12825,3,NOe,2766,30,1,3,4,25.0%,56m
12825,3,zzzbbbwww,2766,30,1,4,5,20.0%,28m
12825,3,QAQ,2766,0,0,1,1,0.0%,6m
12825,2,yuzijiang,2766,0,0,1,1,0.0%,10m
12825,3,轰天炮,2766,0,0,2,2,0.0%,19m
12825,2,棺材里的森森,2766,0,0,2,2,0.0%,59m
12851,3,狂乱的天外尾巴,2765,1500,97,76,173,56.1%,31m
12851,2,你真烦人,2765,595,25,21,46,54.3%,24m
12851,2,[基金会]大虾吃掉你,2765,567,21,23,44,47.7%,11m
12851,2,[幽冥之狼]dreambreak,2765,360,13,18,31,41.9%,13m
12851,3,Landgrave,2765,256,11,9,20,55.0%,57m
12851,3,优莉,2765,305,11,9,20,55.0%,1h
12851,3,白蔷薇,2765,277,10,3,13,76.9%,29m
12851,3,[浴火银河]prettyoung,2765,226,10,9,19,52.6%,1h
12851,3,lllllllll,2765,202,9,1,10,90.0%,16m
12851,3,[imbaZz]心丶仰天,2765,211,6,6,12,50.0%,30m
12851,1,狗头,2765,142,5,4,9,55.6%,15m
12851,1,MarkVier,2765,137,5,5,10,50.0%,45m
12851,3,pylonlord,2765,124,5,6,11,45.5%,3m
12851,3,[暴雪养鸡场]Shuyining,2765,138,5,6,11,45.5%,32m
12851,1,恒哥,2765,143,5,6,11,45.5%,1h
12851,2,壹玖贰,2765,0,2,1,3,66.7%,48m
12851,3,Smilence,2765,30,2,3,5,40.0%,31m
12851,2,LGYscT,2765,0,2,4,6,33.3%,59m
12851,1,[THUDE]OhYes,2765,0,1,0,1,100.0%,59m
12851,3,[李时珍的皮]风的忧伤,2765,0,0,1,1,0.0%,15m
12851,3,[萌萌哒萌萌哒]jiangXD,2765,0,0,1,1,0.0%,7m
12851,3,剑来,2765,0,0,1,1,0.0%,59m
12851,3,渣渣鹏,2765,0,0,2,2,0.0%,27m
12874,1,HAHAH,2764,1513,143,141,284,50.4%,55m
12874,2,小小超人,2764,1431,100,75,175,57.1%,37m
12874,2,[艾尔之主]waiyinhehao,2764,1370,57,62,119,47.9%,13m
12874,2,[晨风]鬼丞相,2764,588,44,42,86,51.2%,12m
12874,3,多多多米诺,2764,573,27,7,34,79.4%,14m
12874,3,一年肆忌,2764,708,27,23,50,54.0%,32m
12874,3,[IMRTS2]MarvinLuis,2764,494,23,15,38,60.5%,22m
12874,1,刘地爬,2764,423,19,23,42,45.2%,18m
12874,3,侍奉的不错,2764,260,14,9,23,60.9%,27m
12874,3,[江城十三少]后羿射日,2764,134,14,10,24,58.3%,7m
12874,3,mAd,2764,394,14,12,26,53.8%,57m
12874,2,[QwQYo]这个有点难,2764,313,11,11,22,50.0%,56m
12874,3,Jaramandys,2764,183,7,2,9,77.8%,17m
12874,3,苗瑞,2764,179,5,4,9,55.6%,31m
12874,3,[呜呜呜嘤嘤]IIIIIIIIIIII,2764,150,5,10,15,33.3%,19m
12874,2,MicplGe,2764,109,4,3,7,57.1%,1h
12874,2,天际浮云,2764,116,4,4,8,50.0%,1h
12874,3,[搞大事]跳虫军师,2764,143,3,4,7,42.9%,28m
12874,3,[萌物狩猎者]TOSOGO,2764,0,1,0,1,100.0%,5m
12874,2,[LWI]ChRisLiu,2764,46,1,2,3,33.3%,1h
12874,3,小草的燃烧,2764,0,1,3,4,25.0%,58m
12874,3,天生找雷劈,2764,0,0,2,2,0.0%,28m
12874,3,[哔哩哔哩乾杯]Corrupt,2764,0,0,3,3,0.0%,1h
12897,2,幽灵,2763,1571,203,195,398,51.0%,27m
12897,3,希夫,2763,1554,107,87,194,55.2%,56m
12897,3,奥力给不给力奥,2763,1381,78,68,146,53.4%,5m
12897,3,terminator,2763,883,35,35,70,50.0%,31m
12897,2,[菜的没人带]大佬带带我啊,2763,726,34,76,110,30.9%,22m
12897,2,冲锋是胜利荣光,2763,690,24,33,57,42.1%,31m
12897,2,[黑灬手灬党]不死楚凤凰,2763,645,22,32,54,40.7%,2m
12897,1,野生熊猫,2763,439,14,22,36,38.9%,55m
12897,3,逐星者,2763,170,11,5,16,68.8%,59m
12897,2,[教父遇刺]BISU,2763,286,11,18,29,37.9%,17m
12897,2,水椰,2763,177,7,3,10,70.0%,1h
12897,2,北极熊背上的男人,2763,97,5,1,6,83.3%,43m
12897,3,[慕灬小冷]星城,2763,110,3,0,3,100.0%,17m
12897,3,LEO,2763,0,3,2,5,60.0%,48m
12897,3,[Beauty]黄开发,2763,137,3,3,6,50.0%,7m
12897,3,karrysan,2763,32,2,2,4,50.0%,57m
12897,1,鸡你太美,2763,82,2,3,5,40.0%,22m
12897,3,伊莱克斯,2763,0,1,0,1,100.0%,41m
12897,3,星光守望,2763,0,1,0,1,100.0%,57m
12897,3,XIAOYAO,2763,0,1,4,5,20.0%,23m
12897,3,IIIIIIIIIIII,2763,0,0,1,1,0.0%,30m
12918,2,[咪神咪神]xingfuyishen,2762,1317,97,90,187,51.9%,2m
12918,2,王小刀,2762,1604,63,69,132,47.7%,29m
12918,3,海马,2762,1326,62,41,103,60.2%,23m
12918,1,[我们都很强]夕阳下的轻风,2762,818,40,41,81,49.4%,4m
12918,3,刀客,2762,768,33,29,62,53.2%,4m
12918,3,Verde,2762,188,30,21,51,58.8%,56m
12918,2,蓝天之翼,2762,307,30,29,59,50.8%,6m
12918,3,胖头鱼,2762,516,24,7,31,77.4%,16m
12918,3,galaxyc,2762,249,9,5,14,64.3%,56m
12918,3,我的,2762,242,8,5,13,61.5%,50m
12918,1,无味浪味仙,2762,225,8,8,16,50.0%,57m
12918,3,llllllllllll,2762,211,6,4,10,60.0%,56m
12918,3,[闪电伍连鞭]奶茶壶,2762,146,6,5,11,54.5%,15m
12918,3,TerranX,2762,142,5,0,5,100.0%,16m
12918,3,圣风无极,2762,145,4,2,6,66.7%,29m
12918,1,猴哥,2762,178,4,4,8,50.0%,1h
12918,3,疾风隐居者,2762,170,4,6,10,40.0%,1h
12918,3,我是大魔王,2762,90,3,7,10,30.0%,58m
12918,2,[最强内鬼]南瓜,2762,0,1,0,1,100.0%,45m
12918,3,[暴雪我是你爹]Lucky,2762,0,1,1,2,50.0%,31m
12918,3,[RDFZsc]是盒盒盒子啊,2762,0,0,2,2,0.0%,29m
12939,3,allies,2761,438,171,157,328,52.1%,58m
12939,2,wolaidh,2761,1610,58,65,123,47.2%,2m
12939,3,振兴国服,2761,581,24,19,43,55.8%,31m
12939,3,[科普鲁区分部]Kyrie,2761,489,23,13,36,63.9%,30m
12939,3,盖世闲鱼,2761,487,19,15,34,55.9%,17m
12939,2,Henrrry,2761,390,19,18,37,51.4%,19m
12939,3,koko,2761,300,12,6,18,66.7%,2m
12939,3,[MRI]艾斯蒂尔,2761,216,8,6,14,57.1%,25m
12939,3,TheOF,2761,234,8,13,21,38.1%,7m
12939,3,[TAK]星际之刃,2761,147,5,0,5,100.0%,58m
12939,2,Cerberus,2761,92,5,1,6,83.3%,37m
12939,1,对这个世界,2761,137,5,6,11,45.5%,56m
12939,3,[查尔之矛]大狂风,2761,167,4,4,8,50.0%,12m
12939,3,谁再呼叫舰队,2761,94,2,0,2,100.0%,7m
12939,3,[Kasuga]Blacker,2761,0,0,1,1,0.0%,56m
12939,3,[TJMU]我是犀利新兵,2761,0,0,1,1,0.0%,7m
12939,2,[白雪的魔女]小恋皇,2761,0,0,1,1,0.0%,1h
12956,3,[小仙女已上线]毒爆,2760,464,146,124,270,54.1%,18m
12956,2,狂热者,2760,923,81,66,147,55.1%,28m
12956,3,影刺灬西瓜,2760,1480,66,59,125,52.8%,13m
12956,3,银河护卫队,2760,454,26,18,44,59.1%,31m
12956,2,帅到被人骂,2760,338,14,21,35,40.0%,2m
12956,3,[白云城主]ZARD,2760,184,7,1,8,87.5%,23m
12956,2,[CPT]电脑,2760,0,3,3,6,50.0%,59m
12956,3,[凯露天下第一]高性能亚托莉,2760,76,2,7,9,22.2%,1h
12956,3,[黑鲨]东京王者,2760,0,1,0,1,100.0%,3m
12956,1,Hanlei,2760,96,1,3,4,25.0%,1h
12956,3,[神虫一家亲]孙一喵是我老婆,2760,0,0,1,1,0.0%,8m
12956,2,白给,2760,0,0,1,1,0.0%,1h
12968,3,Tesla,2759,722,140,150,290,48.3%,5m
12968,3,[太微玉清宫]北凉核武徐堰兵,2759,197,6,4,10,60.0%,16m
12968,3,WOWz,2759,0,4,1,5,80.0%,1h
12968,1,JInzhiyu,2759,145,4,3,7,57.1%,1h
12968,3,SuperJoven,2759,162,4,4,8,50.0%,16m
12968,2,碧曼丶,2759,131,4,4,8,50.0%,1h
12968,2,青衣月华舞,2759,128,3,9,12,25.0%,27m
12968,1,四地尅,2759,44,2,0,2,100.0%,32m
12968,3,[命中注定]瞧石娜蠢货德跑尔,2759,93,2,1,3,66.7%,25m
12968,2,[HaNaDa]IIIIIII,2759,88,2,1,3,66.7%,1h
12968,2,[请君醉沙场]一枕华胥,2759,0,1,0,1,100.0%,52m
12968,3,飘逸梦幻,2759,30,1,3,4,25.0%,13m
12968,3,IIIIII,2759,0,1,4,5,20.0%,31m
12968,1,[赢一盘就睡]dustin,2759,0,0,1,1,0.0%,1h
12968,3,[艾尔之名]茶茶丸,2759,0,0,2,2,0.0%,27m
12983,2,里擦的森,2758,1395,179,161,340,52.6%,24m
12983,2,丘山日辰,2758,1149,41,49,90,45.6%,17m
12983,1,囡囡,2758,941,38,29,67,56.7%,1h
12983,2,Harry,2758,826,33,30,63,52.4%,2m
12983,3,劲爆的锤子,2758,475,24,21,45,53.3%,15m
12983,3,双笙,2758,361,16,17,33,48.5%,16m
12983,1,哈麻批,2758,165,6,6,12,50.0%,2m
12983,3,先打我队友,2758,185,5,3,8,62.5%,1h
12983,2,坐看竹林峰,2758,139,4,2,6,66.7%,44m
12983,1,JustinBieber,2758,0,1,0,1,100.0%,13m
12993,3,Anne,2757,1310,73,59,132,55.3%,31m
12993,3,[星辰之海]巴御前超可爱,2757,1160,49,42,91,53.8%,30m
12993,3,龟壳黄旭东,2757,1267,47,46,93,50.5%,12m
12993,3,琴魔,2757,1007,42,34,76,55.3%,30m
12993,3,LOVErainRAin,2757,226,8,9,17,47.1%,7m
12993,1,爱吃小红帽,2757,258,7,6,13,53.8%,48m
12993,3,星际争爸,2757,124,6,5,11,54.5%,3m
12993,2,土豪张,2757,156,6,8,14,42.9%,2m
12993,3,挽风无痕,2757,121,3,4,7,42.9%,33m
12993,3,[BGD]教皇丶,2757,0,0,5,5,0.0%,3m
13003,2,[CPT]啦啦啦拉拉阿拉,2756,1457,244,232,476,51.3%,3m
13003,3,云灵苍,2756,1562,119,107,226,52.7%,3m
13003,2,BORK,2756,908,53,55,108,49.1%,22m
13003,2,wwkkk,2756,1140,47,44,91,51.6%,27m
13003,3,[大JJ]CAROL,2756,1083,43,37,80,53.8%,18m
13003,3,wind,2756,495,40,39,79,50.6%,59m
13003,3,丨灰鸽丨,2756,417,17,16,33,51.5%,4m
13003,3,清醒独到,2756,395,15,11,26,57.7%,6m
13003,1,[GTK丶]骑摩托的少年,2756,326,14,20,34,41.2%,24m
13003,3,INnoSerral,2756,243,11,5,16,68.8%,58m
13003,2,为了部落,2756,115,5,3,8,62.5%,1h
13003,2,帅哥,2756,140,5,4,9,55.6%,1h
13003,1,旭东黄,2756,168,4,1,5,80.0%,19m
13003,3,大白梨,2756,60,3,3,6,50.0%,23m
13003,3,逆袭,2756,110,2,2,4,50.0%,31m
13003,1,[暴雪养鸡场]土匪,2756,30,1,1,2,50.0%,60m
13003,1,梦缘殇,2756,46,1,2,3,33.3%,14m
13003,3,[清华野大学]吴一凡,2756,0,0,1,1,0.0%,1h
13003,3,[TeamGB]loveDd,2756,0,0,5,5,0.0%,1h
13022,3,喜欢打一波,2755,393,68,48,116,58.6%,28m
13022,3,FallenAngels,2755,222,9,10,19,47.4%,3m
13022,1,邓林,2755,294,8,5,13,61.5%,53m
13022,3,[大坏蛋海贼团]魅影,2755,180,6,2,8,75.0%,3m
13022,3,[璇玑]长歌丷,2755,185,6,4,10,60.0%,16m
13022,3,verybabu,2755,0,5,0,5,100.0%,59m
13022,3,[鸠UP]JoASHER,2755,0,2,1,3,66.7%,1h
13022,3,ted,2755,30,2,8,10,20.0%,23m
13022,2,[大刀队]故事里的安徒生,2755,0,1,0,1,100.0%,1h
13022,3,[暴雪十队]江流儿,2755,0,1,0,1,100.0%,45m
13022,2,[烽夜长歌]帝国元首,2755,44,1,1,2,50.0%,48m
13022,3,龙翼,2755,82,1,2,3,33.3%,7m
13022,3,[废料集中站]Takeasa,2755,0,0,1,1,0.0%,49m
13022,3,unknown,2755,0,0,1,1,0.0%,1h
13022,3,scv,2755,0,0,2,2,0.0%,58m
13037,3,何星伦,2754,1144,91,77,168,54.2%,14m
13037,2,雾鬓云鬟,2754,344,14,15,29,48.3%,18m
13037,3,alpacacrab,2754,204,7,7,14,50.0%,45m
13037,3,[一般赢不了]克劳泽,2754,122,5,9,14,35.7%,59m
13037,3,墨染丶李半仙,2754,0,4,1,5,80.0%,1h
13037,3,酷酷的柚子哥,2754,0,2,3,5,40.0%,1h
13037,2,[依米]槿年,2754,94,2,5,7,28.6%,44m
13037,3,Sven,2754,0,1,0,1,100.0%,50m
13037,1,[Stein]凤凰院凶真,2754,40,1,1,2,50.0%,1h
13037,1,[秋毫]快乐肥宅,2754,0,0,1,1,0.0%,1h
13037,3,仙人抚我顶,2754,0,0,2,2,0.0%,3m
13037,3,[小金XXXX]EnTaroTassda,2754,0,0,3,3,0.0%,7m
13049,2,Bereavement,2753,1513,103,99,202,51.0%,13m
13049,1,上官灬冷风,2753,928,40,50,90,44.4%,8m
13049,3,yonghen,2753,239,9,5,14,64.3%,9m
13049,3,[你的剑很美]折翼放逐,2753,130,4,3,7,57.1%,27m
13049,1,[乱杀]你的探机被屠啦,2753,0,1,0,1,100.0%,25m
13049,1,[龙姐姐真棒]空投小王子,2753,0,1,0,1,100.0%,16m
13049,3,[Riders]Terrorblade,2753,0,1,1,2,50.0%,28m
13049,1,[瘾大眼瞎]XST,2753,95,1,2,3,33.3%,2m
13049,3,[粑粑雄吃粑粑]realbird,2753,46,1,5,6,16.7%,1h
13058,1,爱丽丝狗王,2752,847,46,35,81,56.8%,25m
13058,2,[UNNC]Iwahova,2752,826,44,38,82,53.7%,17m
13058,3,慕容覆血,2752,1030,43,32,75,57.3%,5m
13058,1,死亡天幕,2752,637,26,18,44,59.1%,1h
13058,1,[第九駆逐鑑隊]千尘化妆颜,2752,426,14,8,22,63.6%,19m
13058,3,空投挖掘机,2752,283,11,10,21,52.4%,1h
13058,3,奥特曼,2752,269,10,7,17,58.8%,23m
13058,3,提尔比茨,2752,188,5,6,11,45.5%,7m
13058,3,Staseist,2752,133,4,2,6,66.7%,14m
13058,2,赤城,2752,135,4,5,9,44.4%,1h
13058,3,sans,2752,38,3,3,6,50.0%,1h
13058,2,lingming,2752,46,2,2,4,50.0%,44m
13058,2,踏血狂魔,2752,0,2,4,6,33.3%,1h
13058,2,智能电脑,2752,0,1,5,6,16.7%,1h
13058,1,[loOoOL]你贱得太过耀眼了,2752,0,0,1,1,0.0%,25m
13058,3,老工人去哪了,2752,0,0,1,1,0.0%,9m
13058,1,浅岚色,2752,0,0,1,1,0.0%,1h
13075,3,高力言,2751,647,91,87,178,51.1%,19m
13075,3,大舰巨炮,2751,758,54,56,110,49.1%,59m
13075,2,[EnTorn]非正常人类研究所,2751,718,48,43,91,52.7%,55m
13075,2,小超哥,2751,594,24,23,47,51.1%,27m
13075,1,条码人,2751,600,23,34,57,40.4%,19m
13075,3,神恩造物,2751,291,20,8,28,71.4%,8m
13075,1,木毛野獸神楽夸,2751,514,18,9,27,66.7%,1h
13075,1,忧忧的小芹菜丶,2751,518,18,15,33,54.5%,43m
13075,3,[迷宫丨极限组]llllllllllll,2751,224,8,9,17,47.1%,1h
13075,3,AGHWEIWEI,2751,123,6,6,12,50.0%,58m
13075,2,[NotDog]Anitra,2751,44,4,4,8,50.0%,1h
13075,2,[萌新小菜鸡]momo,2751,95,2,1,3,66.7%,1h
13087,2,[艾尔之主]树叶,2750,1228,95,102,197,48.2%,37m
13087,2,[高富帅]小牛牛,2750,765,34,35,69,49.3%,24m
13087,3,狗毒爆都是儿子,2750,582,31,34,65,47.7%,7m
13087,3,星际带学家,2750,345,25,26,51,49.0%,58m
13087,3,[星舰与太阳x]小橘,2750,380,14,16,30,46.7%,9m
13087,3,[软萌甜小萝莉]RedLotus,2750,294,11,13,24,45.8%,14m
13087,1,[艾尔我唆了蒜]二良狗影,2750,326,9,5,14,64.3%,13m
13087,1,神奇的胖丁,2750,228,7,3,10,70.0%,14m
13087,3,Cain,2750,166,5,5,10,50.0%,1h
13087,3,STman,2750,118,5,7,12,41.7%,31m
13087,3,eternal,2750,131,4,2,6,66.7%,29m
13087,3,咕咕鸡,2750,0,3,2,5,60.0%,1h
13087,1,[恋战皇朝]萌新三号,2750,0,3,4,7,42.9%,1h
13087,3,baba,2750,0,2,3,5,40.0%,56m
13087,2,陈十一,2750,82,2,9,11,18.2%,1h
13087,1,冒小驴,2750,105,1,2,3,33.3%,37m
13087,1,loktar,2750,0,1,4,5,20.0%,1h
13087,3,[以君之名]罩不住的小帅气,2750,0,0,1,1,0.0%,1h
13105,1,[HALO光晕]Payne,2749,852,35,20,55,63.6%,1h
13105,2,StarryBaru,2749,140,25,24,49,51.0%,30m
13105,1,Noodles,2749,551,22,16,38,57.9%,53m
13105,1,magicptz,2749,325,12,13,25,48.0%,26m
13105,3,[斯巴达血战团]白衣沽酒醉少年,2749,175,10,9,19,52.6%,28m
13105,3,正在重连至游戏,2749,212,8,9,17,47.1%,9m
13105,2,人族英霸,2749,186,7,13,20,35.0%,13m
13105,2,小菜鸟,2749,134,6,6,12,50.0%,1h
13105,1,老混子,2749,192,5,4,9,55.6%,1h
13105,1,废羊羊,2749,94,3,20,23,13.0%,11m
13105,1,[LGMG]Edianx,2749,76,2,1,3,66.7%,56m
13105,3,Hannya,2749,0,2,5,7,28.6%,30m
13105,1,小八,2749,0,1,0,1,100.0%,1h
13105,3,[生物即是正义]依卡萝娜,2749,0,0,1,1,0.0%,1h
13105,1,无极,2749,0,0,1,1,0.0%,13m
13105,2,ddddd,2749,0,0,2,2,0.0%,6m
13121,1,[SC2战队]HAPPY,2748,774,70,82,152,46.1%,25m
13121,2,LemonBlum,2748,884,49,53,102,48.0%,2m
13121,3,[火焰雷兽]JiNoVaTion,2748,738,29,31,60,48.3%,3m
13121,3,致命之伤,2748,341,25,24,49,51.0%,27m
13121,3,[小鸡屠宰场3]大嫖,2748,572,23,17,40,57.5%,12m
13121,2,[菜鸡悲]zzxnbaaa,2748,600,22,24,46,47.8%,19m
13121,3,轩辕梦秋,2748,552,21,20,41,51.2%,9m
13121,1,[撑过一小时]SCboy,2748,562,19,16,35,54.3%,48m
13121,2,[XDUSC2]IIIIIIIIIIII,2748,524,18,29,47,38.3%,29m
13121,1,混元星际门阿御,2748,184,7,8,15,46.7%,4m
13121,1,Coral,2748,0,4,4,8,50.0%,11m
13121,1,简单电脑丶,2748,114,3,0,3,100.0%,1h
13121,3,古德里安,2748,62,2,4,6,33.3%,8m
13121,3,[为星光而战]KING,2748,62,2,6,8,25.0%,7m
13121,1,[湖北郧阳中学]方方的无齿蚌,2748,0,1,0,1,100.0%,48m
13121,2,血幽,2748,0,1,0,1,100.0%,1h
13121,1,[萌新总队]萌新一枚,2748,0,1,0,1,100.0%,1h
13121,2,[初音Miku]遇见未能拥有,2748,90,1,3,4,25.0%,27m
13121,2,DKGT,2748,0,1,5,6,16.7%,17m
13121,1,魔白,2748,0,0,1,1,0.0%,23m
13141,2,xiaochen,2747,1544,102,97,199,51.3%,14m
13141,3,痴呆,2747,1088,46,38,84,54.8%,13m
13141,3,Doctor,2747,802,33,29,62,53.2%,28m
13141,2,[Sc养老]erlengdie,2747,501,23,23,46,50.0%,17m
13141,3,CALLMENOOB,2747,471,19,15,34,55.9%,6m
13141,3,沉默的艾泽拉,2747,300,12,8,20,60.0%,3m
13141,1,hassan,2747,217,8,6,14,57.1%,1h
13141,2,简单电脑,2747,120,6,9,15,40.0%,31m
13141,1,安静的美男子,2747,180,5,6,11,45.5%,1h
13141,1,艺电易玩,2747,116,4,4,8,50.0%,1h
13141,1,Theobold,2747,205,4,4,8,50.0%,1h
13141,3,GreatPUMA,2747,0,2,3,5,40.0%,43m
13141,3,gujinjin,2747,0,2,3,5,40.0%,1h
13141,1,电脑,2747,0,0,2,2,0.0%,29m
13141,3,llllllllllll,2747,0,0,2,2,0.0%,4m
13156,3,风折残灵,2746,1448,96,77,173,55.5%,4m
13156,3,ciel,2746,1249,76,67,143,53.1%,12m
13156,3,HomeSandMan,2746,1295,65,65,130,50.0%,3m
13156,3,天一生水,2746,976,38,39,77,49.4%,15m
13156,3,二师兄,2746,739,30,25,55,54.5%,30m
13156,3,虚无,2746,765,27,25,52,51.9%,7m
13156,3,[仁者]虚空王者,2746,464,19,18,37,51.4%,23m
13156,3,ZZZ,2746,332,12,11,23,52.2%,5m
13156,3,大脚盆,2746,286,9,9,18,50.0%,17m
13156,3,[PNC]Flauros,2746,214,8,11,19,42.1%,19m
13156,2,[咖啡Fans]有花堪折直须折,2746,135,6,2,8,75.0%,1h
13156,1,灬鸣鸿,2746,142,5,6,11,45.5%,46m
13156,1,一位野生的提督君,2746,64,2,1,3,66.7%,1h
13156,1,众人的爸爸,2746,0,1,0,1,100.0%,1h
13156,3,Mantle,2746,0,1,0,1,100.0%,45m
13156,1,[XXHZ16]宅金靈,2746,0,0,1,1,0.0%,56m
13156,1,[天门]plainuu,2746,0,0,1,1,0.0%,9m
13156,1,龙魂,2746,0,0,1,1,0.0%,54m
13174,3,德川家康,2745,887,39,33,72,54.2%,13m
13174,2,太极丨八卦丨搬拦,2745,531,35,31,66,53.0%,22m
13174,2,XYBB,2745,695,32,28,60,53.3%,2m
13174,3,zhanhuoys,2745,653,29,21,50,58.0%,31m
13174,3,[最菜战队]时光,2745,233,15,14,29,51.7%,8m
13174,1,咲夜布兰多,2745,406,15,19,34,44.1%,33m
13174,2,[GAGA]鸡中之霸,2745,246,9,13,22,40.9%,26m
13174,1,萌新不敢一对一,2745,212,7,5,12,58.3%,1h
13174,3,[幼稚园电竞班]TuDouMing,2745,166,5,1,6,83.3%,6m
13174,2,丨余生丿小啊然丨,2745,133,3,0,3,100.0%,1h
13174,1,WZIM,2745,46,2,1,3,66.7%,16m
13174,3,长泽雅美,2745,60,2,5,7,28.6%,3m
13174,2,[歌者II]luoyi,2745,0,1,0,1,100.0%,37m
13174,1,prettygay,2745,0,1,0,1,100.0%,19m
13174,2,Siyang,2745,0,1,0,1,100.0%,49m
13174,2,[KORSC2]CvMAX,2745,88,1,8,9,11.1%,24m
13174,2,没好话,2745,0,0,1,1,0.0%,18m
13174,1,不朽爹,2745,0,0,1,1,0.0%,26m
13174,2,[大主教后援团]欧尼酱,2745,0,0,1,1,0.0%,1h
13174,3,同一个服,2745,0,0,1,1,0.0%,14m
13174,3,GaoYH,2745,0,0,2,2,0.0%,7m
13174,3,暴雪滴神,2745,0,0,2,2,0.0%,31m
13196,3,上分真难,2744,1098,96,87,183,52.5%,16m
13196,3,普罗米修斯,2744,1488,55,58,113,48.7%,58m
13196,2,XIAOXAIO,2744,402,43,45,88,48.9%,17m
13196,3,决战之长河落日,2744,662,24,21,45,53.3%,15m
13196,3,打的太菜,2744,524,22,14,36,61.1%,7m
13196,2,最后的武士,2744,270,12,14,26,46.2%,17m
13196,2,[沙雕九王之]锦依卫,2744,289,11,14,25,44.0%,10m
13196,2,在隔壁房间,2744,297,10,13,23,43.5%,2m
13196,3,大角,2744,274,9,10,19,47.4%,30m
13196,1,余生,2744,42,5,8,13,38.5%,19m
13196,1,风小危,2744,74,3,0,3,100.0%,53m
13196,1,嘿嘿嘿,2744,0,3,4,7,42.9%,1h
13196,1,年轻人,2744,0,3,4,7,42.9%,30m
13196,1,[小鸡屠宰场3]幻瞬,2744,48,2,1,3,66.7%,1h
13196,1,[嚣张萌新]Revolution,2744,0,2,3,5,40.0%,48m
13196,3,Archer,2744,0,2,3,5,40.0%,2m
13196,3,莫语,2744,60,2,4,6,33.3%,27m
13196,2,ParkChoA,2744,95,1,7,8,12.5%,1h
13214,3,先生夺仁,2743,817,100,82,182,54.9%,19m
13214,3,tiges,2743,189,59,60,119,49.6%,16m
13214,3,baofushehui,2743,224,8,10,18,44.4%,3m
13214,3,[DMRz]雷布朗多星人,2743,212,7,9,16,43.8%,23m
13214,2,老菜狗,2743,111,5,2,7,71.4%,10m
13214,1,[XXHZN1]就是无脑干,2743,0,4,1,5,80.0%,48m
13214,2,HappyLee,2743,0,4,2,6,66.7%,13m
13214,3,vbnmlfkgjhdg,2743,86,4,6,10,40.0%,58m
13214,2,雪落红叶,2743,95,3,4,7,42.9%,39m
13214,3,床上反杀哥哥,2743,97,3,5,8,37.5%,5m
13214,2,ziluojs,2743,94,2,0,2,100.0%,44m
13214,1,寂寞没人陪,2743,109,2,4,6,33.3%,1h
13214,1,[仁义礼智信]一洋葱一,2743,0,1,0,1,100.0%,27m
13214,1,最后的赢家,2743,0,1,0,1,100.0%,1h
13214,1,毒奶必须死,2743,0,1,0,1,100.0%,24m
13214,1,[等打完仗娶你]卡尔达利斯,2743,42,1,1,2,50.0%,35m
13214,3,坤坤,2743,0,1,4,5,20.0%,1h
13214,1,DarkKnight,2743,0,0,1,1,0.0%,48m
