rank,tier,name,mmr,points,wins,losses,played,winrate,age
1,1,[Ex0n]SpeCial,6345,1883,72,29,101,71.3%,7m
2,1,Sonagi,6258,0,0,2,2,0.0%,31m
3,1,lllllllllIll,6232,1280,29,6,35,82.9%,26m
4,1,[αX]MaSa,6196,240,6,2,8,75.0%,7m
5,1,Spear,6186,0,0,1,1,0.0%,7m
6,1,freeyourself,6144,2421,299,100,399,74.9%,2m
7,1,Kylekatarn,6123,240,6,0,6,100.0%,4m
8,1,[MFSC2]Seither,6122,726,27,16,43,62.8%,40m
9,1,[UpeV]jOker,6083,616,24,6,30,80.0%,2m
10,1,MillForGG,6081,3710,1320,864,2184,60.4%,2m
11,1,Sottorks,6077,3432,601,177,778,77.2%,2m
11,1,[juggr]Jason,6077,3229,126,57,183,68.9%,2m
13,1,Homer,6069,384,8,5,13,61.5%,3m
14,1,[iMkS]YeraldSC,6064,376,13,4,17,76.5%,31m
15,1,[H0110W]ZoteTheMghty,6050,48,2,0,2,100.0%,13m
16,1,SuperNova,6043,1760,249,70,319,78.1%,39m
17,1,[αX]Vindicta,6037,1392,52,35,87,59.8%,13m
18,1,IIIIIIIIIIII,6031,0,1,1,2,50.0%,17m
19,1,jheffe,6027,288,6,3,9,66.7%,2m
20,1,[EZFLEX]mchoma,6005,772,57,12,69,82.6%,12m
21,1,HydraulixXD,5996,1564,58,28,86,67.4%,25m
22,1,[PSISTM]Epic,5963,3362,186,108,294,63.3%,2m
23,1,GamerRichy,5945,288,6,5,11,54.5%,14m
23,1,[YMTT]Drunkenboi,5945,96,3,0,3,100.0%,31m
25,1,KAPPAPRIDE,5937,1300,124,71,195,63.6%,26m
26,1,macmiller,5921,0,0,1,1,0.0%,17m
27,1,AGRESOR,5919,959,44,17,61,72.1%,39m
28,1,[αX]Future,5915,1854,45,25,70,64.3%,25m
29,1,Creed,5911,48,2,2,4,50.0%,40m
30,1,IIIIIIIIIIII,5910,3130,210,46,256,82.0%,2m
30,1,[cult]CrucialNug,5910,0,0,1,1,0.0%,17m
32,1,llllllllllll,5892,610,13,6,19,68.4%,39m
33,1,CloutCobain,5891,773,16,5,21,76.2%,2m
33,1,malloc,5891,0,1,0,1,100.0%,39m
35,1,[Perfec]Zero,5890,3522,325,229,554,58.7%,2m
36,1,kiwian,5886,0,1,0,1,100.0%,25m
37,1,[αX]Uzikoti,5848,0,1,0,1,100.0%,7m
38,1,[RnGpro]Goomba,5841,3445,595,430,1025,58.0%,2m
39,1,balrog,5834,188,5,1,6,83.3%,7m
40,1,[JIGLY]Mangos,5832,0,1,0,1,100.0%,39m
41,1,[Regstr]FlexOffender,5830,524,15,4,19,78.9%,25m
41,1,llllllllllll,5830,0,0,1,1,0.0%,17m
43,1,ItWasLuck,5825,336,7,1,8,87.5%,31m
44,1,McGregor,5824,96,3,1,4,75.0%,31m
45,1,[CumNow]Kamker,5817,613,115,57,172,66.9%,12m
46,1,mercy,5797,280,7,8,15,46.7%,17m
47,1,[LCE]ldrunk,5791,2104,71,44,115,61.7%,2m
48,1,piglet,5781,1424,59,49,108,54.6%,25m
49,1,StutterStep,5776,336,7,7,14,50.0%,17m
50,1,SayICanComeI,5774,504,88,58,146,60.3%,6m
51,1,BratOK,5748,48,1,2,3,33.3%,3m
52,1,TopGun,5736,0,1,0,1,100.0%,3m
53,1,[RolIin]Dolan,5725,3375,559,421,980,57.0%,2m
54,1,table,5723,710,15,14,29,51.7%,13m
55,1,rive,5719,0,0,1,1,0.0%,6m
56,1,[P51]TaeJa,5707,96,2,1,3,66.7%,31m
57,1,[VRKLAK]Wanderer,5706,48,1,5,6,16.7%,17m
58,1,Avenger,5704,732,221,182,403,54.8%,17m
59,1,coldhands,5703,464,10,4,14,71.4%,3m
60,1,[Ex0n]Skyler,5701,3266,439,312,751,58.5%,2m
61,1,[GIBE]Jason,5697,3414,299,187,486,61.5%,2m
62,1,[xRtG]Ambition,5696,1827,75,49,124,60.5%,2m
63,1,IIIIIIIIIIII,5690,554,21,10,31,67.7%,2m
64,1,maryshelly,5685,73,0,4,4,0.0%,7m
65,1,[YMTT]ChampgnePapi,5658,1786,60,49,109,55.0%,25m
66,1,[ROOT]DisK,5657,678,26,9,35,74.3%,40m
67,1,[JIGLY]Zonda,5654,364,15,15,30,50.0%,2m
68,1,IIIIIIIIIIII,5647,0,1,0,1,100.0%,12m
69,1,ºººººººººººº,5646,0,0,1,1,0.0%,25m
70,1,[omgBBC]GucciCoochie,5645,0,0,1,1,0.0%,7m
71,1,Lero,5638,924,22,11,33,66.7%,17m
72,1,llllllllllll,5636,0,0,1,1,0.0%,4m
73,1,llllllllllll,5626,1525,229,178,407,56.3%,25m
74,1,PracticeX,5625,654,15,7,22,68.2%,39m
75,1,[byunta]llllllllllll,5615,1296,112,75,187,59.9%,25m
76,1,IIIIIIIIIIII,5613,48,2,1,3,66.7%,12m
77,1,HearMyCall,5606,942,107,38,145,73.8%,12m
78,1,llllllllllll,5601,0,1,1,2,50.0%,17m
79,1,llllllllllll,5590,280,7,3,10,70.0%,17m
80,1,llllllllllll,5585,1213,52,29,81,64.2%,14m
81,1,JEROS,5582,786,17,8,25,68.0%,25m
82,1,[aivNA]Powerfoe,5574,0,1,0,1,100.0%,6m
83,1,[aivNA]aviloSoAmaze,5563,1929,218,141,359,60.7%,39m
84,1,NugPot,5554,3295,240,191,431,55.7%,2m
85,1,Calm,5548,3210,506,389,895,56.5%,2m
86,1,coLKoMA,5544,401,14,16,30,46.7%,13m
87,1,LaIncaKola,5535,2269,138,110,248,55.6%,31m
88,1,llllllllllll,5534,2847,424,341,765,55.4%,2m
89,1,TwitchSonagi,5532,936,44,16,60,73.3%,2m
90,1,[GdAT]RoRrO,5520,1518,56,25,81,69.1%,2m
91,1,[lCY]Kozan,5514,2815,124,93,217,57.1%,2m
91,1,CrnkyDiabetc,5514,48,1,6,7,14.3%,17m
93,1,[Yggr]TerribleOne,5513,1180,181,125,306,59.2%,26m
94,1,Destructicon,5510,0,1,0,1,100.0%,14m
95,1,TORMENT,5496,1877,95,63,158,60.1%,4m
96,1,IIIIIIIIIIII,5495,96,3,2,5,60.0%,3m
97,1,[HMTeam]Lobo,5491,0,0,1,1,0.0%,26m
98,1,[αX]Kunamatata,5482,1082,37,26,63,58.7%,31m
99,1,BethHarmon,5481,1336,42,29,71,59.2%,2m
99,1,[LGCANZ]Azure,5481,731,25,19,44,56.8%,12m
101,1,Dragon,5479,96,3,3,6,50.0%,17m
101,1,IIIIIIIIIII,5479,0,0,1,1,0.0%,17m
103,1,[PSISTM]Namshar,5478,0,2,5,7,28.6%,10m
104,1,[cl0udM]Symphony,5474,2211,254,188,442,57.5%,3m
105,1,[NwAs]EvilJhonny,5471,0,1,0,1,100.0%,17m
106,1,[DAVFAN]MeomaikaFan,5470,73,1,0,1,100.0%,17m
107,1,YanXII,5467,1480,96,34,130,73.8%,25m
108,1,Byun,5462,496,13,5,18,72.2%,6m
109,1,IlIlIllIIllI,5460,0,0,1,1,0.0%,31m
110,1,IIIIIIIIIIII,5454,381,38,26,64,59.4%,17m
111,1,[xGenGx]ForeverX,5449,3143,277,220,497,55.7%,2m
112,1,IIIIIIIIIIII,5448,1345,49,28,77,63.6%,2m
113,1,[KRizEZ]Gemini,5446,1224,30,19,49,61.2%,8m
113,1,TheBatman,5446,905,29,27,56,51.8%,2m
115,1,[PiGPan]PiG,5443,1876,76,69,145,52.4%,2m
116,1,[Thpj]MeOwEx,5441,186,5,2,7,71.4%,25m
117,1,[cl0udM]Eurystheus,5440,1936,308,252,560,55.0%,6m
118,1,holiday,5439,534,33,27,60,55.0%,17m
118,1,IMPERATOR,5439,96,3,0,3,100.0%,2m
120,1,[aviNA]aviloSoAmaze,5433,3242,217,185,402,54.0%,2m
120,1,[Padoru]imeurotrash,5433,1776,158,106,264,59.8%,31m
122,1,[KORKOR]Meister,5430,334,8,5,13,61.5%,17m
123,1,[BoRnGo]Greenert,5426,0,1,1,2,50.0%,4m
124,1,[xRtG]NamhciR,5424,1704,74,46,120,61.7%,2m
125,1,Aldia,5419,1384,57,34,91,62.6%,2m
125,1,[AoBDE]BossToss,5419,0,1,0,1,100.0%,31m
127,1,[FAHUR]SgtFahur,5416,92,3,2,5,60.0%,17m
128,1,TerranUser,5414,48,2,0,2,100.0%,17m
129,1,mistborn,5403,1125,37,35,72,51.4%,17m
130,1,[ChiFan]ChillerView,5397,140,3,2,5,60.0%,8m
131,1,Nesnow,5393,236,6,4,10,60.0%,10m
132,1,[Bee]BerryRAWR,5392,3108,387,314,701,55.2%,2m
132,1,CammyRed,5392,0,0,4,4,0.0%,26m
134,1,FoREVer,5391,96,2,1,3,66.7%,17m
135,1,suehtsyruE,5389,3087,355,294,649,54.7%,2m
136,1,[xRtG]Haffey,5386,2303,114,99,213,53.5%,2m
137,1,[SUOMI]Luolis,5383,224,6,2,8,75.0%,6m
138,1,Care,5381,0,0,1,1,0.0%,39m
139,1,uwuer,5380,175,4,6,10,40.0%,8m
140,1,Mogar,5379,136,3,1,4,75.0%,7m
141,1,RuFF,5376,1240,51,20,71,71.8%,2m
142,1,TimApple,5373,363,19,16,35,54.3%,6m
143,1,[xRtG]Wonder,5369,0,0,1,1,0.0%,13m
144,1,[Dipz]llllllllllll,5368,1689,59,53,112,52.7%,2m
145,1,BamgOOraY,5364,472,11,11,22,50.0%,39m
146,2,Messee,5358,0,1,0,1,100.0%,35m
147,1,[Specie]Ape,5353,777,71,57,128,55.5%,17m
147,1,Tezuka,5353,432,66,18,84,78.6%,31m
147,1,frankthetank,5353,192,4,3,7,57.1%,13m
150,1,FullOfFlaw,5351,804,20,8,28,71.4%,17m
150,1,[8Range]LaWeedaLoca,5351,0,0,2,2,0.0%,3m
152,1,TTD,5349,1278,33,24,57,57.9%,25m
153,1,Ulysses,5345,48,1,1,2,50.0%,17m
153,1,IIIIIIIIIIII,5345,0,0,1,1,0.0%,25m
155,1,Sequoia,5342,658,44,27,71,62.0%,17m
156,1,[realUW]Pfoe,5341,778,100,45,145,69.0%,17m
156,1,vini,5341,0,0,2,2,0.0%,40m
158,1,[DuSt]AmpliFy,5336,0,0,1,1,0.0%,25m
159,1,[TeamGP]LunaSea,5335,0,2,3,5,40.0%,39m
159,1,[NSE]Sentinel,5335,0,1,0,1,100.0%,39m
159,1,[AoBDE]jackson,5335,0,0,1,1,0.0%,8m
162,1,Soma,5331,0,1,0,1,100.0%,13m
163,1,[KingSC]FanTYTY,5329,73,1,0,1,100.0%,3m
164,1,[αX]taedaj,5328,96,3,5,8,37.5%,10m
165,1,[αB]Speakthen,5327,979,184,149,333,55.3%,10m
166,1,[RBTH]tavo,5326,1303,55,28,83,66.3%,2m
167,1,TacosDeTripa,5325,44,1,4,5,20.0%,31m
168,1,WolfWaffen,5321,424,9,8,17,52.9%,14m
169,1,FukMOUNTAIN,5317,48,2,0,2,100.0%,12m
170,1,SolidClem,5315,868,55,31,86,64.0%,3m
171,1,[prxynb]SalbeoL,5314,870,34,21,55,61.8%,2m
171,1,[lovavi]NaShimOon,5314,48,1,3,4,25.0%,2m
173,1,Goky,5313,0,0,2,2,0.0%,17m
174,1,TABLE,5312,144,3,9,12,25.0%,6m
174,1,[BUMPY]sapling,5312,0,0,2,2,0.0%,31m
176,1,[xRtG]Dice,5310,942,32,17,49,65.3%,2m
177,1,Dicehammer,5309,48,1,1,2,50.0%,31m
178,1,[0iq]NickDickBrwn,5308,1264,34,26,60,56.7%,8m
179,1,[RBTH]NeO,5307,1349,63,47,110,57.3%,40m
179,1,[NSE]Drusus,5307,48,2,2,4,50.0%,39m
181,1,[SttE]sean,5304,2696,140,118,258,54.3%,2m
181,1,stackinSATS,5304,1449,81,63,144,56.2%,2m
183,1,IIIIIIIIIIII,5300,1577,61,53,114,53.5%,2m
184,1,[RBTH]IIIIIIIIIII,5297,1284,44,30,74,59.5%,17m
185,1,[OOOOHH]EldenRIng,5295,349,13,6,19,68.4%,40m
186,1,Boulder,5294,447,18,12,30,60.0%,26m
186,1,IIIIIIIIIIIl,5294,289,6,2,8,75.0%,2m
188,1,SuperNova,5293,516,46,10,56,82.1%,7m
189,1,vmgNarra,5292,0,1,0,1,100.0%,2m
189,1,Rain,5292,46,1,2,3,33.3%,17m
191,1,[EZDUNK]Cyanine,5290,0,1,2,3,33.3%,31m
192,1,WhosSly,5286,2055,271,203,474,57.2%,25m
192,1,UpsetKimchi,5286,1217,45,27,72,62.5%,2m
194,1,Erik,5281,182,6,1,7,85.7%,12m
195,1,[KR2077]HonMonO,5279,636,17,14,31,54.8%,12m
195,1,CorpPor,5279,48,1,8,9,11.1%,31m
197,1,[SJK]SJK,5278,124,4,7,11,36.4%,2m
198,1,[3Z]CountWaffles,5274,0,0,1,1,0.0%,8m
199,1,[Pinocc]Epitomes,5270,423,16,14,30,53.3%,40m
200,1,IIIIIIIIIIII,5267,46,2,4,6,33.3%,17m
201,1,LastHerO,5259,0,1,1,2,50.0%,10m
202,1,[Black0]Galeno,5258,54,2,1,3,66.7%,8m
203,1,Five,5257,934,26,13,39,66.7%,8m
204,1,ShihYat,5249,1199,33,36,69,47.8%,39m
205,1,MAD,5248,744,43,4,47,91.5%,31m
205,1,[Ex0n]Sweetzy,5248,604,13,10,23,56.5%,7m
207,2,VergaDeDios,5247,42,1,1,2,50.0%,35m
208,1,TheDude,5246,260,6,7,13,46.2%,8m
208,1,[REPORT]llllllllllll,5246,0,0,1,1,0.0%,13m
210,1,EarthyGrey,5245,1443,105,73,178,59.0%,3m
210,1,Bunners,5245,674,15,26,41,36.6%,26m
212,1,Hiro,5242,0,0,1,1,0.0%,8m
213,1,[TPGGXD]Fabricio,5241,270,7,6,13,53.8%,26m
214,1,Voiceless,5239,48,1,2,3,33.3%,17m
215,1,[TWON]tGuaN,5238,1162,63,19,82,76.8%,39m
216,1,[Perfec]Frontstab,5235,0,1,0,1,100.0%,17m
217,1,[SttE]wam,5233,1983,131,102,233,56.2%,26m
218,1,SevenRax,5230,42,1,4,5,20.0%,13m
219,1,kkwon,5228,0,0,1,1,0.0%,13m
220,1,Goosejuice,5221,0,0,1,1,0.0%,3m
221,1,CreatorJEJA,5220,1162,41,19,60,68.3%,3m
222,1,Stark,5219,200,5,7,12,41.7%,7m
223,1,[eviNA]EVILOTOSS,5217,810,20,20,40,50.0%,17m
224,1,badgermuffin,5214,294,7,7,14,50.0%,39m
225,1,MadaMadaDane,5212,142,3,8,11,27.3%,10m
226,1,KelMorian,5211,1922,127,9,136,93.4%,2m
227,1,[Boomrs]Smile,5210,237,8,2,10,80.0%,2m
228,1,IIIIIIIIIIII,5207,144,4,7,11,36.4%,26m
229,1,Arnak,5206,638,17,5,22,77.3%,4m
230,1,llllllllllll,5205,369,25,31,56,44.6%,17m
230,1,IIIIIIIIIIII,5205,412,17,2,19,89.5%,14m
232,1,llllllllllll,5203,2456,120,112,232,51.7%,2m
233,1,[Costco]ChuckNorris,5202,0,0,1,1,0.0%,26m
234,1,[BJWD]MaBaoGuo,5201,363,13,3,16,81.2%,3m
234,1,[iMkS]SoldieR,5201,109,2,2,4,50.0%,2m
234,1,[JIGLY]Marea,5201,76,2,5,7,28.6%,39m
234,1,Goliath,5201,0,0,2,2,0.0%,17m
238,1,IrishLad,5198,356,41,31,72,56.9%,14m
239,1,Kanoa,5197,0,0,1,1,0.0%,31m
240,1,[PPayne]FenrisWolf,5194,980,40,43,83,48.2%,13m
241,1,[Cdojo]TheGazMan,5193,853,286,227,513,55.8%,3m
242,1,Joker,5191,458,13,10,23,56.5%,40m
243,1,[Th3Bad]YanXII,5187,1691,89,65,154,57.8%,2m
244,1,IIIIIIIIIIII,5186,0,0,1,1,0.0%,12m
245,1,[Cryptc]BnjourThomas,5184,490,28,11,39,71.8%,39m
246,1,newtoRTS,5182,2021,129,50,179,72.1%,2m
247,1,[Ohm2]WalmartWiFi,5181,1614,75,58,133,56.4%,2m
248,1,Starlord,5180,440,14,9,23,60.9%,2m
248,1,TheTargeT,5180,0,0,1,1,0.0%,31m
250,1,qwe,5179,1477,124,106,230,53.9%,4m
251,1,[icecId]iceinmyveins,5178,142,3,5,8,37.5%,6m
252,1,llllllllllll,5177,136,4,4,8,50.0%,17m
253,1,[ITTC]iNu,5175,362,26,16,42,61.9%,31m
254,1,IIIIIIIIIIII,5173,2137,116,102,218,53.2%,2m
254,1,llllllllllll,5173,1486,74,37,111,66.7%,13m
254,1,FUBUKI,5173,936,38,29,67,56.7%,2m
257,1,lIllllIIIIlI,5172,2662,304,261,565,53.8%,2m
257,1,TuÉCego,5172,88,2,6,8,25.0%,17m
259,1,[lmbaF]Bombilla,5171,48,1,1,2,50.0%,31m
260,1,[SsaYnS]ImTwelve,5169,2410,240,174,414,58.0%,2m
261,1,[Ex0n]EndOfDays,5167,0,0,1,1,0.0%,40m
262,1,[GnR]DarKVoiD,5165,1602,155,109,264,58.7%,17m
263,1,Blindone,5164,712,39,5,44,88.6%,2m
263,1,MisaCampo,5164,455,18,13,31,58.1%,6m
265,1,[MadK]Shellbee,5163,2651,402,335,737,54.5%,2m
265,1,[L4CRA]Futoshiki,5163,1305,65,43,108,60.2%,2m
265,1,Berserkforce,5163,48,1,3,4,25.0%,25m
268,1,Pummeler,5161,286,8,2,10,80.0%,25m
269,1,LosMojarras,5160,90,3,6,9,33.3%,17m
270,1,[ArGNA]EruptioN,5158,488,14,10,24,58.3%,3m
271,1,[LGCANZ]RunaMoK,5157,2846,250,199,449,55.7%,31m
272,1,[MSFT]SeibasAhoge,5156,40,1,2,3,33.3%,31m
273,1,Mikasa,5150,516,13,14,27,48.1%,7m
274,1,[EnVac]Emma,5147,0,0,2,2,0.0%,26m
275,1,mattpk,5146,1005,45,38,83,54.2%,25m
275,1,[JIGLY]Pointless,5146,397,15,17,32,46.9%,2m
277,1,IrishLad,5144,454,16,13,29,55.2%,31m
278,1,IIIIIIIIII,5137,1084,45,24,69,65.2%,3m
279,1,IIIIIIIIIIII,5136,46,1,1,2,50.0%,17m
279,1,[MaxWin]Grefoli,5136,0,0,1,1,0.0%,39m
281,1,[L4CRA]KappaCrown,5134,1320,59,52,111,53.2%,4m
282,1,[CUTEST]Livibee,5131,2241,320,289,609,52.5%,39m
282,1,[TeamUR]Acely,5131,802,23,10,33,69.7%,17m
282,1,Sherry,5131,96,3,0,3,100.0%,14m
282,1,Prøject,5131,92,2,3,5,40.0%,17m
286,1,HanNibaL,5129,0,1,0,1,100.0%,14m
287,1,Noumena,5128,2753,307,255,562,54.6%,26m
288,1,[GnR]JongleBolls,5123,0,0,1,1,0.0%,6m
289,1,llllllllllll,5122,1958,84,62,146,57.5%,7m
289,1,[WNTR]WinterSC,5122,0,1,0,1,100.0%,26m
291,1,LowBattery,5121,2085,106,80,186,57.0%,26m
292,1,Mustitorte,5118,80,2,1,3,66.7%,6m
293,1,llllllllllll,5117,2859,177,136,313,56.5%,39m
293,1,llllllllllll,5117,0,1,0,1,100.0%,17m
295,1,[CXIV]FirstTake,5115,912,61,38,99,61.6%,39m
296,1,Antonio,5113,0,1,0,1,100.0%,26m
297,1,Rareeeeee,5112,0,0,1,1,0.0%,17m
298,1,[LOUISV]DICEROLLER,5105,1645,75,68,143,52.4%,2m
299,1,[HwKlLr]Nicoract,5101,0,1,2,3,33.3%,14m
299,1,[HoSeeB]richardfeder,5101,0,0,2,2,0.0%,17m
301,3,[RnGpro]Puppypaws,5091,0,2,3,5,40.0%,8m
302,1,[PSISTM]RuFF,5090,520,14,3,17,82.4%,39m
303,1,frz,5089,389,10,7,17,58.8%,25m
304,1,[Ris3n]Faz,5088,3119,222,183,405,54.8%,17m
304,1,Dedushka,5088,2990,208,137,345,60.3%,17m
304,1,Groovyman,5088,892,29,32,61,47.5%,17m
304,1,goblin,5088,0,1,2,3,33.3%,39m
308,1,[NM8]LilRocketMan,5083,1405,58,57,115,50.4%,39m
309,1,Rain,5082,340,9,4,13,69.2%,14m
310,1,HumongusKimi,5079,1363,46,40,86,53.5%,31m
311,1,[αX]Psych,5078,128,3,6,9,33.3%,4m
312,2,[RÐ]RazerBlader,5077,107,3,0,3,100.0%,34m
313,1,Reap,5076,517,84,40,124,67.7%,17m
314,1,[VaLuE]PrimeHunterZ,5073,0,1,0,1,100.0%,25m
315,1,ahurry,5071,46,1,2,3,33.3%,39m
315,1,Smash,5071,0,0,1,1,0.0%,31m
317,1,llllllllIIIl,5070,88,2,4,6,33.3%,40m
318,1,forsenCD,5069,3091,459,353,812,56.5%,4m
318,1,[nG]WillyStrike,5069,0,0,1,1,0.0%,40m
320,1,[GitAdd]vLDemonizer,5068,1011,46,29,75,61.3%,3m
321,1,DJDJ,5065,656,36,4,40,90.0%,8m
321,1,Bonjwa,5065,0,3,2,5,60.0%,13m
323,1,ThorRush,5061,1212,97,75,172,56.4%,7m
324,1,llllllllllll,5058,0,0,1,1,0.0%,40m
325,1,MarineF,5053,1062,31,28,59,52.5%,3m
325,1,[αXLa]GutyECUADOR,5053,172,5,5,10,50.0%,14m
325,1,[JOSUN]dkfofjcndjs,5053,0,1,1,2,50.0%,17m
325,1,[Atira]DieselMP,5053,0,0,1,1,0.0%,2m
329,1,ZergPurée,5051,220,6,4,10,60.0%,26m
329,1,CHEEZE,5051,0,1,0,1,100.0%,4m
331,1,[RBTH]Crown,5050,1296,64,52,116,55.2%,39m
332,1,[dLife]Pursuit,5048,2509,195,157,352,55.4%,8m
333,1,[Tuurtl]NinjaTurtle,5045,979,48,6,54,88.9%,17m
334,1,[GR33D]RogueZZ,5044,3057,221,176,397,55.7%,39m
334,1,[nG]bouette,5044,0,0,1,1,0.0%,31m
336,1,[juggr]LunarSC,5041,3115,231,196,427,54.1%,10m
337,1,realist,5040,916,26,23,49,53.1%,39m
337,1,[GnR]Asturias,5040,322,9,6,15,60.0%,6m
339,1,[Weac]bEwiLdErEd,5039,2673,413,348,761,54.3%,14m
339,1,ThinkZero,5039,1777,72,32,104,69.2%,3m
341,1,NetMech,5037,2868,186,168,354,52.5%,25m
342,1,StepBro,5035,516,14,2,16,87.5%,17m
342,1,Seanybops,5035,26,2,5,7,28.6%,17m
344,1,[PSISTM]TAGurPRGNANT,5031,70,2,3,5,40.0%,3m
344,1,CarGO,5031,0,1,0,1,100.0%,17m
346,1,[iMmsV]sfoRzanDo,5030,0,1,0,1,100.0%,7m
346,1,Menkhu,5030,0,1,0,1,100.0%,17m
348,1,[RnGpro]Armageddon,5029,0,0,3,3,0.0%,26m
349,1,[Kakita]MerCeNario,5028,1033,42,18,60,70.0%,17m
350,1,[RVluv]TLQKFSUSEMF,5027,596,21,6,27,77.8%,3m
351,1,Skyblue,5025,432,14,11,25,56.0%,13m
352,1,[TGosuC]Lyra,5024,1560,60,47,107,56.1%,3m
352,1,[Ex0n]Zen,5024,0,1,0,1,100.0%,7m
354,1,[Ex0n]Ryan,5023,2950,255,209,464,55.0%,13m
354,1,IIIIIIIIIIII,5023,86,3,1,4,75.0%,7m
356,1,llllllllllll,5022,2295,117,99,216,54.2%,31m
356,1,carriermom,5022,1253,58,17,75,77.3%,17m
358,1,[JGalt]silentcoup,5021,48,1,1,2,50.0%,17m
359,1,[SJVV]Lily,5018,389,29,1,30,96.7%,2m
359,1,RamMeal,5018,345,12,9,21,57.1%,8m
361,1,llllllllllll,5015,1264,65,51,116,56.0%,3m
361,1,[ACSS]HeavyFresh,5015,0,1,0,1,100.0%,40m
363,1,[UpeV]Virtuoso,5012,2404,103,73,176,58.5%,17m
363,1,Plecto,5012,1685,82,70,152,53.9%,7m
363,1,[ROOT]Robbie,5012,426,13,7,20,65.0%,13m
366,1,llllllllllll,5010,0,0,1,1,0.0%,6m
367,1,Eilonwy,5008,246,7,3,10,70.0%,17m
367,1,IlIlIlIlIl,5008,250,7,9,16,43.8%,39m
367,1,Solaris,5008,134,3,8,11,27.3%,17m
370,3,[JIGLY]MèoMáiKà,5007,0,0,1,1,0.0%,3m
371,1,deth,5004,767,26,13,39,66.7%,31m
371,1,[CATFUK]Lambdadelta,5004,174,4,2,6,66.7%,17m
373,1,MarineKing,5003,514,13,13,26,50.0%,2m
373,1,[TSØP]HawaiinStyle,5003,48,1,2,3,33.3%,25m
375,1,lIlIlIlIlIlI,5001,2697,127,105,232,54.7%,17m
376,1,RifleCaster,5000,214,5,8,13,38.5%,26m
377,1,[SBoys]Jazzie,4996,603,21,6,27,77.8%,25m
377,1,[SHPony]lIlIlIlIlIlI,4996,507,19,23,42,45.2%,39m
379,1,Madness,4994,0,0,1,1,0.0%,8m
380,1,KingofMech,4991,1234,44,24,68,64.7%,2m
381,1,[Ris3n]sky,4990,2097,95,81,176,54.0%,4m
381,1,[MlGHTY]Chimporus,4990,390,10,11,21,47.6%,31m
383,1,Timothy,4989,2841,429,372,801,53.6%,17m
383,1,Dion,4989,202,6,16,22,27.3%,17m
383,1,[inCo]BabyNeffy,4989,0,1,2,3,33.3%,17m
386,1,JumboTron,4984,226,6,4,10,60.0%,25m
386,1,Legend,4984,0,1,0,1,100.0%,25m
388,1,Fujiwara,4983,758,22,10,32,68.8%,25m
389,1,GetMeOut,4981,181,9,8,17,52.9%,8m
389,1,[NwAs]Draconix,4981,0,0,1,1,0.0%,14m
391,1,MrShaibel,4980,1007,32,21,53,60.4%,40m
392,1,smoothbrain,4979,853,31,18,49,63.3%,4m
392,1,TestAcc,4979,0,0,1,1,0.0%,14m
394,1,MCannix,4978,1477,67,31,98,68.4%,31m
395,1,[WarLT]ThugNasty,4977,0,1,0,1,100.0%,3m
395,1,spectre,4977,0,1,2,3,33.3%,39m
397,1,[GØSU]Fatalmpulse,4975,0,0,1,1,0.0%,17m
398,1,[SydTT]NiceR,4974,1692,70,54,124,56.5%,26m
398,3,[BYU]DelisDaily,4974,0,0,2,2,0.0%,22m
400,1,QuizToWinMMR,4973,2226,110,93,203,54.2%,17m
400,1,Paparoni,4973,1121,57,20,77,74.0%,17m
400,1,[eSun]llllllllllll,4973,0,0,2,2,0.0%,17m
403,1,Larry,4971,254,7,13,20,35.0%,39m
404,1,llllllllllll,4968,1548,67,38,105,63.8%,31m
404,1,SidtheSloth,4968,92,2,2,4,50.0%,2m
406,1,[iMkS]Metallicruc,4966,552,16,8,24,66.7%,4m
407,1,OhHoney,4964,126,4,2,6,66.7%,17m
408,1,llllllllllll,4963,664,58,49,107,54.2%,10m
409,1,Micromancer,4962,2681,246,211,457,53.8%,2m
409,1,FoxSocks,4962,48,2,3,5,40.0%,8m
411,1,pepshi,4961,1217,41,44,85,48.2%,3m
412,1,Antonio,4960,164,5,5,10,50.0%,10m
412,1,Cóckcheck,4960,36,2,0,2,100.0%,40m
414,1,nangdealer,4959,586,34,18,52,65.4%,25m
414,1,[toXsiC]OgSlayer,4959,0,0,1,1,0.0%,8m
416,1,[αX]LastSurprise,4958,976,52,40,92,56.5%,8m
417,1,Slaya,4957,253,32,4,36,88.9%,8m
418,1,omgabanana,4956,1293,43,33,76,56.6%,8m
419,1,IIIIIIIIIIII,4954,1633,79,67,146,54.1%,14m
419,1,[X17]MystiC,4954,1457,70,59,129,54.3%,26m
419,1,Initiative,4954,0,0,1,1,0.0%,3m
422,1,llllllllllll,4951,154,4,4,8,50.0%,10m
423,1,llllllllllll,4950,0,1,0,1,100.0%,31m
424,1,Dad,4948,1139,62,26,88,70.5%,17m
425,1,LaDeZWoshRuM,4947,1551,108,69,177,61.0%,3m
425,1,[αX]Veritas,4947,1888,86,68,154,55.8%,17m
427,1,Dennery,4945,387,18,2,20,90.0%,13m
427,1,WINTER,4945,182,7,6,13,53.8%,13m
429,1,[xRtG]Ora,4939,2206,93,75,168,55.4%,13m
429,1,SwagSurgeon,4939,46,2,4,6,33.3%,18m
431,1,FoxFoxFoxFox,4936,2893,188,194,382,49.2%,25m
