rank,tier,name,mmr,points,wins,losses,played,winrate,age
6135,3,[731]ATUM,3579,241,8,3,11,72.7%,2m
6135,2,[Igbt]LETSGOOOOOOO,3579,184,8,7,15,53.3%,11m
6135,2,Bahkura,3579,86,4,5,9,44.4%,16m
6135,2,Bigplaysjoe,3579,126,4,11,15,26.7%,37m
6135,2,Totalownage,3579,30,2,6,8,25.0%,36m
6135,2,Taydon,3579,0,1,0,1,100.0%,5m
6135,2,WorkWork,3579,0,1,0,1,100.0%,29m
6135,2,[KiTeam]Primo,3579,0,1,0,1,100.0%,33m
6135,2,awesomtie,3579,30,1,1,2,50.0%,16m
6135,2,Keino,3579,0,0,1,1,0.0%,26m
6149,2,Ginn,3578,1578,244,247,491,49.7%,11m
6149,2,MrWhiskers,3578,1578,229,226,455,50.3%,8m
6149,2,[JABW]Incense,3578,738,70,55,125,56.0%,39m
6149,2,ishi,3578,680,37,39,76,48.7%,41m
6149,2,[LSU]Bizzell,3578,634,23,28,51,45.1%,3m
6149,2,[lLiTl]ELECTRIC,3578,214,7,4,11,63.6%,28m
6149,2,Lavorre,3578,0,1,0,1,100.0%,17m
6149,2,[poe12]STERBEN,3578,30,1,3,4,25.0%,28m
6149,2,Esque,3578,0,0,1,1,0.0%,7m
6158,2,SciFoxWitch,3577,1421,357,350,707,50.5%,7m
6158,2,Tetsuro,3577,524,161,169,330,48.8%,6m
6158,2,IIIIIScanner,3577,1003,66,69,135,48.9%,6m
6158,2,[HYSC]twofiveguy,3577,1199,53,41,94,56.4%,16m
6158,2,[DaSGap]YakHunting,3577,1062,51,55,106,48.1%,18m
6158,2,Chosen,3577,1117,45,48,93,48.4%,14m
6158,2,BoolMasta,3577,906,35,35,70,50.0%,9m
6158,2,[Italis]CrimsonHalo,3577,296,11,12,23,47.8%,29m
6158,2,[500CC]CoreDefender,3577,192,8,3,11,72.7%,25m
6158,2,Hank,3577,62,7,4,11,63.6%,36m
6158,2,[Mamon]Ofen,3577,114,4,7,11,36.4%,2m
6158,2,[SoaP42]Pie,3577,0,1,0,1,100.0%,20m
6158,2,IIIIIIIIII,3577,0,1,0,1,100.0%,22m
6158,2,llllllllllll,3577,0,1,0,1,100.0%,24m
6158,2,BLTurntable,3577,30,1,2,3,33.3%,15m
